id_unidade,unidade,natureza_despesa,ano,valor
30319,"CRIAÇÃO DE UNIDADES DE CONSERVAÇÃO NA CAATINGA POTIGUAR: REUNINDO DIFERENTES SETORES PARA A PRESERVAÇÃO DA BIODIVERSIDADE, ENFRENTAMENTO DAS MUDANÇAS CLIMÁTICAS E DA DESERTIFICAÇÃO.",MATERIAL DE CONSUMO,2019,95.8
30319,"CRIAÇÃO DE UNIDADES DE CONSERVAÇÃO NA CAATINGA POTIGUAR: REUNINDO DIFERENTES SETORES PARA A PRESERVAÇÃO DA BIODIVERSIDADE, ENFRENTAMENTO DAS MUDANÇAS CLIMÁTICAS E DA DESERTIFICAÇÃO.",CUSTEIO,2019,172.6
1450,CRUTAC,SERV. PESSOA FÍSICA,2019,637.6
1450,CRUTAC,CUSTEIO,2019,872.0
1450,CRUTAC,MATERIAL DE CONSUMO,2019,601.66
1450,CRUTAC,SERV. PESSOA JURÍDICA,2019,743.06
30226,CUIDADO INTERDISCIPLINAR NA UNIDADE DE TERAPIA INTENSIVA NEONATAL,MATERIAL DE CONSUMO,2019,118.57
30226,CUIDADO INTERDISCIPLINAR NA UNIDADE DE TERAPIA INTENSIVA NEONATAL,CUSTEIO,2019,481.43
30262,CUIDADO NUTRICIONAL DE PESSOAS COM DEFICIÊNCIA NA ATENÇÃO BÁSICA,MATERIAL DE CONSUMO,2019,220.3
30262,CUIDADO NUTRICIONAL DE PESSOAS COM DEFICIÊNCIA NA ATENÇÃO BÁSICA,CUSTEIO,2019,243.74
30258,CUIDADO SEGURO NA ADMINISTRAÇÃO DE PENICILINA G BENZATINA EM CRIANÇAS E ADOLESCENTES,MATERIAL DE CONSUMO,2019,927.97
30258,CUIDADO SEGURO NA ADMINISTRAÇÃO DE PENICILINA G BENZATINA EM CRIANÇAS E ADOLESCENTES,CUSTEIO,2019,233.13
30101,CURATORIA E ATUALIZAÇÃO DE BANCO DE DADOS DA COLEÇÃO PALEONTOLÓGICA PROF. VINGT-UN ROSADO (FÓSSEIS DA BACIA POTIGUAR) DO SETOR DE PALEONTOLOGIA DO MUSEU CÂMARA CASCUDO - UFRN. 2019,MATERIAL DE CONSUMO,2019,2.07
30101,CURATORIA E ATUALIZAÇÃO DE BANCO DE DADOS DA COLEÇÃO PALEONTOLÓGICA PROF. VINGT-UN ROSADO (FÓSSEIS DA BACIA POTIGUAR) DO SETOR DE PALEONTOLOGIA DO MUSEU CÂMARA CASCUDO - UFRN. 2019,CUSTEIO,2019,493.97
10537,CURSO DE APERFEIÇOAMENTO EM CIRURGIA BUCAL - TURMA 2017.1,SERV. PESSOA FÍSICA,2019,181.46
10537,CURSO DE APERFEIÇOAMENTO EM CIRURGIA BUCAL - TURMA 2017.1,CUSTEIO,2019,178.28
10927,CURSO DE ESPECIALIZAÇÃO EM AROMATERAPIA,CUSTEIO,2019,355.74
8515,CURSO DE ESPECIALIZAÇÃO EM FISIOLOGIA CLINICA DO EXERCÍCIO.,SERV. PESSOA JURÍDICA,2019,290.0
8515,CURSO DE ESPECIALIZAÇÃO EM FISIOLOGIA CLINICA DO EXERCÍCIO.,CUSTEIO,2019,449.5
8515,CURSO DE ESPECIALIZAÇÃO EM FISIOLOGIA CLINICA DO EXERCÍCIO.,SERV. PESSOA FÍSICA,2019,547.62
8515,CURSO DE ESPECIALIZAÇÃO EM FISIOLOGIA CLINICA DO EXERCÍCIO.,OBRIGAÇÕES PATRONAIS,2019,238.08
8872,CURSO DE ESPECIALIZAÇÃO EM GESTÃO ESTRATÉGICA DE NEGÓCIOS.,CUSTEIO,2019,466.11
10090,CURSO DE ESPECIALIZAÇÃO EM LEITURA E PRODUÇÃO DE TEXTO (2016),CUSTEIO,2019,400.25
11113,CURSO DE ESPECIALIZAÇÃO EM NEURORREABILITAÇÃO,CUSTEIO,2019,693.52
9819,CURSO DE ESPECIALIZAÇÃO EM PERIODONTIA,CUSTEIO,2019,438.87
9818,CURSO DE ESPECIALIZAÇÃO EM SAÚDE COLETIVA,CUSTEIO,2019,884.24
30234,"CURSO DE EXTENSÃO ""ESTUDOS CLÁSSICOS DAS ROMARIAS NO BRASIL""",CUSTEIO,2019,817.2
30261,CURSO DE FORMAÇÃO PARA PRECEPTORIA DE ESTÁGIO EM NUTRIÇÃO  ÁREA DE NUTRIÇÃO EM SAÚDE COLETIVA,CUSTEIO,2019,156.3
30261,CURSO DE FORMAÇÃO PARA PRECEPTORIA DE ESTÁGIO EM NUTRIÇÃO  ÁREA DE NUTRIÇÃO EM SAÚDE COLETIVA,MATERIAL DE CONSUMO,2019,815.12
30239,CURSO DE FORMAÇÃO SOBRE TERAPIA LARVAL PARA PROFISSIONAIS DA ÁREA DE SAÚDE E AGENTES COMUNITÁRIOS,CUSTEIO,2019,360.0
30241,CURSO DE INTRODUÇÃO À ORATÓRIA,CUSTEIO,2019,320.05
30241,CURSO DE INTRODUÇÃO À ORATÓRIA,MATERIAL DE CONSUMO,2019,40.41
30230,"CURSO DE PORTUGUÊS PARA ESTRANGEIROS, IMIGRANTES E REFUGIADOS",CUSTEIO,2019,830.7
30230,"CURSO DE PORTUGUÊS PARA ESTRANGEIROS, IMIGRANTES E REFUGIADOS",MATERIAL DE CONSUMO,2019,681.5
30230,"CURSO DE PORTUGUÊS PARA ESTRANGEIROS, IMIGRANTES E REFUGIADOS",SERV. PESSOA JURÍDICA,2019,852.0
30271,CURSO DE ROBÓTICA EDUCACIONAL: UM ROBÔ POR ALUNO (URA),CUSTEIO,2019,900.0
30269,CURSO DE VIOLÃO PARA PESSOAS COM DEFICIÊNCIA VISUAL,CUSTEIO,2019,308.46
10930,CURSOS DE PINTURA E DESENHO DO ATELIER DE ARTES DO NAC,SERV. PESSOA FÍSICA,2019,0.0
10930,CURSOS DE PINTURA E DESENHO DO ATELIER DE ARTES DO NAC,CUSTEIO,2019,705.66
10930,CURSOS DE PINTURA E DESENHO DO ATELIER DE ARTES DO NAC,SERV. PESSOA JURÍDICA,2019,0.0
10930,CURSOS DE PINTURA E DESENHO DO ATELIER DE ARTES DO NAC,OBRIGAÇÕES PATRONAIS,2019,0.0
317,DAP - SECRETARIA ADMINISTRATIVA,MATERIAL DE CONSUMO,2019,385.48
329,DCF - SECRETARIA ADMINISTRATIVA,MATERIAL DE CONSUMO,2019,110.02
329,DCF - SECRETARIA ADMINISTRATIVA,SERV. PESSOA JURÍDICA,2019,724.94
30275,DEBATES CONTEMPORÂNEOS EM ÉTICA MÉDICA: EM QUAIS EVIDÊNCIAS DEVEMOS NOS APOIAR?,CUSTEIO,2019,931.94
30275,DEBATES CONTEMPORÂNEOS EM ÉTICA MÉDICA: EM QUAIS EVIDÊNCIAS DEVEMOS NOS APOIAR?,MATERIAL DE CONSUMO,2019,905.06
30413,DESENV.DE CÁPSULAS CONTENDO NANOPARTÍCULAS COM ÓLEO DE COPAÍBA (COPAIFERA LANGSDORFFIIDESF.) PARA ADMINISTRAÇÃO PULMONAR: UMA POTENCIAL FORMA FARMACÊUTICA PARA TRAT. DE DOENÇAS RESPIRATÓRIAS,CUSTEIO,2019,224.6
30440,DESENVOLVENDO HABILIDADES PRÁTICAS DE ENFERMAGEM ,MATERIAL DE CONSUMO,2019,273.4
30440,DESENVOLVENDO HABILIDADES PRÁTICAS DE ENFERMAGEM ,CUSTEIO,2019,999.7
30518,DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO APLICADO A ÁREA DA SAÚDE,CUSTEIO,2019,500.0
30518,DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO APLICADO A ÁREA DA SAÚDE,SERV. PESSOA JURÍDICA,2019,500.0
30458,DESENVOLVIMENTO DE ATIVIDADES PRÁTICAS COMPLEMENTARES NAS DISCIPLINAS DE BIOQUÍMICA PARA OS CURSOS DE BACHARELADO EM ENFERMAGEM E FARMÁCIA NOTURNO ,CUSTEIO,2019,160.65
30441,DESENVOLVIMENTO DE BANCO DE IMAGENS E VÍDEOS EM PLATAFORMA DE ANATOMIA HUMANA ,CUSTEIO,2019,872.0
30183,DESENVOLVIMENTO DE JOGO DIGITAL SOBRE O CAMPUS DA UFRN PARA MASSIFICAÇÃO DAS ÁREAS DE CONHECIMENTO,CUSTEIO,2019,432.48
30183,DESENVOLVIMENTO DE JOGO DIGITAL SOBRE O CAMPUS DA UFRN PARA MASSIFICAÇÃO DAS ÁREAS DE CONHECIMENTO,AUX. FINANCEIRO ESTUDANTE,2019,500.0
30183,DESENVOLVIMENTO DE JOGO DIGITAL SOBRE O CAMPUS DA UFRN PARA MASSIFICAÇÃO DAS ÁREAS DE CONHECIMENTO,DIÁRIAS,2019,0.0
10223,DESENVOLVIMENTO DE MÉTODOS ANALÍTICOS APLICADOS À CARACTERIZAÇÃO DE COMBUSTÍVEIS,CUSTEIO,2019,417.01
10223,DESENVOLVIMENTO DE MÉTODOS ANALÍTICOS APLICADOS À CARACTERIZAÇÃO DE COMBUSTÍVEIS,SERV. PESSOA JURÍDICA,2019,217.33
30408,DESENVOLVIMENTO DE SISTEMAS DE LIBERAÇÃO E FORMAS FARMACÊUTICAS SÓLIDAS UTILIZANDO NOVA NAFTOQUINONA COM ATIVIDADE ANTICHAGÁSICA,CUSTEIO,2019,0.0
10456,DESENVOLVIMENTO DE UM MODELO DE GOVERNANÇA PARA AQUISIÇÕES DA UFRN OBJETIVANDO O ATENDIMENTO AO ACÓRDÃO 2749/2015,CUSTEIO,2019,0.0
10456,DESENVOLVIMENTO DE UM MODELO DE GOVERNANÇA PARA AQUISIÇÕES DA UFRN OBJETIVANDO O ATENDIMENTO AO ACÓRDÃO 2749/2015,SERV. PESSOA JURÍDICA,2019,292.8
11558,DESENVOLVIMENTO E VALIDAÇÃO DE MATERIAL INSTRUCIONAL PARA A ORIENTAÇÃO DE DOCENTES DO ENSINO SUPERIOR NOS PROCESSOS DE ENSINO-APRENDIZAGEM DE ALUNOS COM NECESSIDADES EDUCACIONAIS ESPECIAIS (LINHA 4) ,OBRIGAÇÕES PATRONAIS,2019,400.0
9174,DESENVOLVIMENTO INSTITUCIONAL COM ÊNFASE NA MELHORIA E IMPLEMENTAÇÃO DOS AMBIENTES LABORATORIAIS - SIN,SERV. PESSOA JURÍDICA,2019,0.0
9174,DESENVOLVIMENTO INSTITUCIONAL COM ÊNFASE NA MELHORIA E IMPLEMENTAÇÃO DOS AMBIENTES LABORATORIAIS - SIN,CUSTEIO,2019,108.0
9172,"DESENVOLVIMENTO, PESQUISA E INOVAÇÃO EM SISTEMAS INTEGRADOS DE GESTÃO - SINFO",SERV. PESSOA JURÍDICA,2019,359.24
9172,"DESENVOLVIMENTO, PESQUISA E INOVAÇÃO EM SISTEMAS INTEGRADOS DE GESTÃO - SINFO",CUSTEIO,2019,359.24
9166,DESPESAS DIVERSAS,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2019,96.0
9166,DESPESAS DIVERSAS,SERV. PESSOA FÍSICA,2019,941.5
9166,DESPESAS DIVERSAS,SERV. PESSOA JURÍDICA,2019,1.55
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,PASSAGENS,2019,316.63
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,SERV. PESSOA JURÍDICA,2019,714.51
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,AUXILIO A PESSOA FISICA,2019,865.17
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,CUSTEIO,2019,408.31
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,TRANF.PJ,2019,307.08
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,SERV. PESSOA FÍSICA,2019,76.96
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,OBRIGAÇÕES CONTRIBUTIVAS,2019,565.95
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,DIÁRIAS,2019,759.28
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,MATERIAL DE CONSUMO,2019,19.28
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,EQUIP. MATERIAL PERMANENTE,2019,408.36
5143,DEVOLUÇÃO DE SALDOS DE CONVENIOS-DSC,OBRIGAÇÕES PATRONAIS,2019,895.0
30088,DIGITALIZAÇÃO DO ACERVO DE LIVROS DO NÚCLEO DE ESTUDOS HISTÓRICOS (NEH),MATERIAL DE CONSUMO,2019,17.16
30088,DIGITALIZAÇÃO DO ACERVO DE LIVROS DO NÚCLEO DE ESTUDOS HISTÓRICOS (NEH),CUSTEIO,2019,182.84
30132,"DIGITALIZAÇÃO E ORGANIZAÇÃO DO ACERVO DO LEPROSÁRIO SÃO FRANCISCO DE ASSIS: ACERVO, MEMÓRIA E ENSINO",CUSTEIO,2019,0.0
10834,DIREÇÃO DA ESCOLA DE CIÊNCIAS E TECNOLOGIA - ECT,CUSTEIO,2019,0.0
6257,DIREÇÃO GERAL DA FACISA,MATERIAL DE CONSUMO,2019,625.05
30155,"DIREITOS HUMANOS, PARTICIPAÇÃO SOCIAL E PRÁTICAS DE CUIDADO EM SAÚDE MENTAL: EXPERIÊNCIAS GRUPAIS EM SUPORTE MÚTUO E GESTÃO AUTÔNOMA DE MEDICAÇÃO EM REDE INTERNACIONAL",CUSTEIO,2019,0.0
10082,DIRETORIA DE ENSINO - IMD,SERV. PESSOA JURÍDICA,2019,790.0
1423,DIRETORIA DE LOGÍSTICA - PROAD,SERV. PESSOA JURÍDICA,2019,355.87
1423,DIRETORIA DE LOGÍSTICA - PROAD,INDENIZAÇÕES E RESTITUIÇÕE,2019,385.0
1423,DIRETORIA DE LOGÍSTICA - PROAD,MATERIAL DE CONSUMO,2019,711.89
1423,DIRETORIA DE LOGÍSTICA - PROAD,EQUIP. MATERIAL PERMANENTE,2019,387.75
1433,DIRETORIA DE MANUTENÇÃO DE INSTALAÇÕES FÍSICAS,MATERIAL DE CONSUMO,2019,915.24
1433,DIRETORIA DE MANUTENÇÃO DE INSTALAÇÕES FÍSICAS,LOC. MÃO-DE-OBRA,2019,413.46
1433,DIRETORIA DE MANUTENÇÃO DE INSTALAÇÕES FÍSICAS,SERV. PESSOA JURÍDICA,2019,478.0
6891,DIRETORIA DE PROJETOS,OBRIGAÇÕES CONTRIBUTIVAS,2019,972.95
250,DIRETORIA DE SEGURANÇA PATRIMONIAL,EQUIP. MATERIAL PERMANENTE,2019,175.65
250,DIRETORIA DE SEGURANÇA PATRIMONIAL,MATERIAL DE CONSUMO,2019,897.17
250,DIRETORIA DE SEGURANÇA PATRIMONIAL,SERV. PESSOA JURÍDICA,2019,189.85
10083,DIRETORIA DE TECNOLOGIA DA INFORMAÇÃO - IMD,CUSTEIO,2019,821.36
10083,DIRETORIA DE TECNOLOGIA DA INFORMAÇÃO - IMD,AUX. FINANCEIRO ESTUDANTE,2019,0.0
3958,DIRETORIA DO MUSEU CÂMARA CASCUDO,CUSTEIO,2019,556.95
30168,DIRETRIZES PARA A ELABORAÇÃO DO PLANO EDUCACIONAL INDIVIDUALIZADO (PEI) COMO FERRAMENTA PARA A ESCOLARIZAÇÃO DE ALUNOS COM TRANSTORNO DO ESPECTRO AUTISTA: CONTRIBUTOS DE UMA FORMAÇÃO DOCENTE,CUSTEIO,2019,145.8
30179,DISPONIBILIZAÇÃO DE UM APLICATIVO PARA O GERENCIAMENTO DE RISCOS DE DESASTRES: UMA EXPERIÊNCIA PILOTO APLICADA NO BAIRRO DE MÃE LUÍZA COM EXPANSÃO PARA AS POPULAÇÕES VULNERÁVEIS A DESASTRES DA CIDADE,CUSTEIO,2019,0.0
1740,DMP - ALMOXARIFADO CENTRAL,MATERIAL DE CONSUMO,2019,355.24
30102,DOCUMENTAÇÃO E CATALOGAÇÃO DA COLEÇÃO DE PALEONTOLOGIA DE VERTEBRADOS FÓSSEIS DO SETOR DE PALEONTOLOGIA DO MUSEU CÂMARA CASCUDO/UFRN. (RENOVAÇÃO),CUSTEIO,2019,400.0
30433,EBSERH/HUOL - TED Nº 01/2019,AUXÍLIO FINANCEIRO A PESQUISADORES,2019,0.0
30433,EBSERH/HUOL - TED Nº 01/2019,AUX. FINANCEIRO ESTUDANTE,2019,0.0
11634,EBSERH/HUOL - TED Nº 12/2018,AUXÍLIO FINANCEIRO A PESQUISADORES,2019,400.0
11634,EBSERH/HUOL - TED Nº 12/2018,AUX. FINANCEIRO ESTUDANTE,2019,0.0
30307,EBSERH/MEJC - TED Nº 01/2019 - NUPLAM,SERV. PESSOA JURÍDICA,2019,0.0
30423,EBSERH/MEJC - TED Nº 02/2019 - PROPESQ,AUX. FINANCEIRO ESTUDANTE,2019,0.0
11391,EBSERH - TED Nº 01/2018 - SINFO,SERV. PESSOA JURÍDICA,2019,412.32
30053,ECONOMIA SOLIDÁRIA E COMUNIDADES TRADICIONAIS: A AUTOGESTÃO COMO TECNOLOGIA SOCIAL APROPRIADA AO DESENVOLVIMENTO SUSTENTÁVEL E SOLIDÁRIO DE COMUNIDADES TRADICIONAIS NO RN,DIÁRIAS,2019,0.0
30053,ECONOMIA SOLIDÁRIA E COMUNIDADES TRADICIONAIS: A AUTOGESTÃO COMO TECNOLOGIA SOCIAL APROPRIADA AO DESENVOLVIMENTO SUSTENTÁVEL E SOLIDÁRIO DE COMUNIDADES TRADICIONAIS NO RN,CUSTEIO,2019,755.0
30053,ECONOMIA SOLIDÁRIA E COMUNIDADES TRADICIONAIS: A AUTOGESTÃO COMO TECNOLOGIA SOCIAL APROPRIADA AO DESENVOLVIMENTO SUSTENTÁVEL E SOLIDÁRIO DE COMUNIDADES TRADICIONAIS NO RN,MATERIAL DE CONSUMO,2019,368.94
30053,ECONOMIA SOLIDÁRIA E COMUNIDADES TRADICIONAIS: A AUTOGESTÃO COMO TECNOLOGIA SOCIAL APROPRIADA AO DESENVOLVIMENTO SUSTENTÁVEL E SOLIDÁRIO DE COMUNIDADES TRADICIONAIS NO RN,AUX. FINANCEIRO ESTUDANTE,2019,0.0
30053,ECONOMIA SOLIDÁRIA E COMUNIDADES TRADICIONAIS: A AUTOGESTÃO COMO TECNOLOGIA SOCIAL APROPRIADA AO DESENVOLVIMENTO SUSTENTÁVEL E SOLIDÁRIO DE COMUNIDADES TRADICIONAIS NO RN,LOC. MÃO-DE-OBRA,2019,0.0
30396,EDITAL DE TECNOLOGIA ASSISTIVA,CUSTEIO,2019,316.7
283,EDITORA UNIVERSITÁRIA,DIÁRIAS,2019,0.0
283,EDITORA UNIVERSITÁRIA,EQUIP. MATERIAL PERMANENTE,2019,758.77
283,EDITORA UNIVERSITÁRIA,MATERIAL DE CONSUMO,2019,329.17
283,EDITORA UNIVERSITÁRIA,LOC. MÃO-DE-OBRA,2019,923.08
283,EDITORA UNIVERSITÁRIA,AUX. FINANCEIRO ESTUDANTE,2019,600.0
283,EDITORA UNIVERSITÁRIA,PASSAGENS,2019,0.0
283,EDITORA UNIVERSITÁRIA,SERV. PESSOA JURÍDICA,2019,532.76
283,EDITORA UNIVERSITÁRIA,CUSTEIO,2019,673.93
30171,EDUCAÇÃO AMBIENTAL E CIDADANIA NO RIO POTENGI: DIÁLOGOS E AÇÕES JUNTO AO INSTITUTO NAVEGAR (RENOVAÇÃO),CUSTEIO,2019,0.0
30410,EDUCAÇÃO FÍSICA PARA SAÚDE,SERV. PESSOA FÍSICA,2019,500.0
30410,EDUCAÇÃO FÍSICA PARA SAÚDE,CUSTEIO,2019,500.0
30278,EDUCAÇÃO MATEMÁTICA NA FORMAÇÃO E NA PRÁTICA DOCENTE: O DESENVOLVIMENTO DO PENSAMENTO ESTATÍSTICO NO ENSINO FUNDAMENTAL,SERV. PESSOA JURÍDICA,2019,710.0
30278,EDUCAÇÃO MATEMÁTICA NA FORMAÇÃO E NA PRÁTICA DOCENTE: O DESENVOLVIMENTO DO PENSAMENTO ESTATÍSTICO NO ENSINO FUNDAMENTAL,PASSAGENS,2019,0.0
30278,EDUCAÇÃO MATEMÁTICA NA FORMAÇÃO E NA PRÁTICA DOCENTE: O DESENVOLVIMENTO DO PENSAMENTO ESTATÍSTICO NO ENSINO FUNDAMENTAL,CUSTEIO,2019,561.07
30278,EDUCAÇÃO MATEMÁTICA NA FORMAÇÃO E NA PRÁTICA DOCENTE: O DESENVOLVIMENTO DO PENSAMENTO ESTATÍSTICO NO ENSINO FUNDAMENTAL,DIÁRIAS,2019,0.0
30173,EDUCAÇÃO MATEMÁTICA NA INFÂNCIA: CAMINHOS PARA A ORGANIZAÇÃO DO ENSINO,CUSTEIO,2019,0.0
30181,EDUCAÇÃO MUSICAL INCLUSIVA,CUSTEIO,2019,0.0
30254,EDUCAÇÃO PARA A SUSTENTABILIDADE: PENSAR GLOBAL E AGIR LOCAL,OBRIGAÇÕES PATRONAIS,2019,300.0
30254,EDUCAÇÃO PARA A SUSTENTABILIDADE: PENSAR GLOBAL E AGIR LOCAL,SERV. PESSOA FÍSICA,2019,500.0
30254,EDUCAÇÃO PARA A SUSTENTABILIDADE: PENSAR GLOBAL E AGIR LOCAL,CUSTEIO,2019,200.0
7399,EDUCAÇÃO POPULAR E GESTÃO PATRIMONIAL: OS CASARÕES RURAIS DO SERIDÓ-RN,SERV. PESSOA JURÍDICA,2019,0.0
30166,EDUCAR PELO MAR: AÇÕES E PRÁTICAS DE EDUCAÇÃO AMBIENTAL NO LITORAL SUL POTIGUAR,CUSTEIO,2019,400.0
30169,EJA EM MOVIMENTO (ANO V),SERV. PESSOA JURÍDICA,2019,0.0
30169,EJA EM MOVIMENTO (ANO V),CUSTEIO,2019,438.21
30169,EJA EM MOVIMENTO (ANO V),PASSAGENS,2019,0.0
30406,EMENDA PARLAMENTAR 24470006  ROGÉRIO MARINHO,EQUIP. MATERIAL PERMANENTE,2019,780.0
30406,EMENDA PARLAMENTAR 24470006  ROGÉRIO MARINHO,CAPITAL,2019,0.0
30406,EMENDA PARLAMENTAR 24470006  ROGÉRIO MARINHO,CUSTEIO,2019,0.0
30406,EMENDA PARLAMENTAR 24470006  ROGÉRIO MARINHO,SERV. PESSOA JURÍDICA,2019,998.0
30405,EMENDA PARLAMENTAR 37840011  ZENAIDE MAIA,EQUIP. MATERIAL PERMANENTE,2019,903.08
30405,EMENDA PARLAMENTAR 37840011  ZENAIDE MAIA,CAPITAL,2019,0.0
11519,EMENDA PARLAMENTAR 38060012 - SEN. FÁTIMA BEZERRA,EQUIP. MATERIAL PERMANENTE,2019,915.0
11519,EMENDA PARLAMENTAR 38060012 - SEN. FÁTIMA BEZERRA,CAPITAL,2019,0.0
11420,EMENDA PARLAMENTAR: ACERVO DIÁRIO DE NATAL,SERV. PESSOA JURÍDICA,2019,681.85
11420,EMENDA PARLAMENTAR: ACERVO DIÁRIO DE NATAL,CUSTEIO,2019,681.85
5639,EM/EXTENSÃO,OBRIGAÇÕES PATRONAIS,2019,506.67
5639,EM/EXTENSÃO,SERV. PESSOA FÍSICA,2019,43.83
5639,EM/EXTENSÃO,AUX. FINANCEIRO ESTUDANTE,2019,0.0
5639,EM/EXTENSÃO,CUSTEIO,2019,55.11
5639,EM/EXTENSÃO,MATERIAL DE CONSUMO,2019,546.59
9909,EMISSÃO DE DIPLOMAS,SERV. PESSOA JURÍDICA,2019,425.0
9909,EMISSÃO DE DIPLOMAS,CUSTEIO,2019,56.0
30279,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,SERV. PESSOA FÍSICA,2019,62.0
11322,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,LOC. MÃO-DE-OBRA,2019,0.0
30279,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,AUX. FINANCEIRO ESTUDANTE,2019,720.0
30279,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,CUSTEIO,2019,462.64
30279,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,DIÁRIAS,2019,0.0
30279,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,LOC. MÃO-DE-OBRA,2019,0.0
30279,EMPODERAMENTO DE POPULAÇÕES VIA EDUCAÇÃO,MATERIAL DE CONSUMO,2019,292.4
30320,ENCONTRO DE PACIENTES PORTADORES DE POLIPOSE COLÔNICA NO SERIDÓ,MATERIAL DE CONSUMO,2019,196.08
30320,ENCONTRO DE PACIENTES PORTADORES DE POLIPOSE COLÔNICA NO SERIDÓ,CUSTEIO,2019,106.68
30320,ENCONTRO DE PACIENTES PORTADORES DE POLIPOSE COLÔNICA NO SERIDÓ,AUX. FINANCEIRO ESTUDANTE,2019,0.0
30320,ENCONTRO DE PACIENTES PORTADORES DE POLIPOSE COLÔNICA NO SERIDÓ,DIÁRIAS,2019,0.0
30353,ENCONTRO DE PARCERIAS EM AQUICULTURA ORNAMENTAL: 2 EDIÇÃO,CUSTEIO,2019,200.0
11443,ENCONTRO NORDESTINO DE CLARINETISTAS,DIV.EXERCÍCIOS ANTERIORES,2019,822.66
30310,ENCONTRO POTIGUAR DE MOTRICIDADE HUMANA,MATERIAL DE CONSUMO,2019,148.59
30310,ENCONTRO POTIGUAR DE MOTRICIDADE HUMANA,CUSTEIO,2019,193.0
30265,ENFERMAGEM EM ESTOMATERAPIA E DERMATOLOGIA,MATERIAL DE CONSUMO,2019,904.47
30265,ENFERMAGEM EM ESTOMATERAPIA E DERMATOLOGIA,CUSTEIO,2019,196.37
10642,ENSINO DE MUSICA EM MÚLTIPLOS CONTEXTOS,CUSTEIO,2019,714.12
30247,ENSINO HÍBRIDO: NOVAS PRÁTICAS PARA INOVAR,CUSTEIO,2019,0.0
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,PASSAGENS,2019,870.97
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,DIÁRIAS,2019,695.83
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,CUSTEIO,2019,883.06
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERV. PESSOA JURÍDICA,2019,885.4
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERV. PESSOA FÍSICA,2019,966.02
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,LOC. MÃO-DE-OBRA,2019,857.23
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,MATERIAL DE CONSUMO,2019,394.39
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,INDENIZAÇÕES E RESTITUIÇÕE,2019,400.0
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,EQUIP. MATERIAL PERMANENTE,2019,990.44
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,AUX. FINANCEIRO ESTUDANTE,2019,950.0
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,DIV.EXERCÍCIOS ANTERIORES,2019,719.17
351,ESCOLA AGRÍCOLA DE JUNDIAÍ,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,2019,192.0
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,DIÁRIAS,2019,879.41
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,AUX. FINANCEIRO ESTUDANTE,2019,517.36
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,LOC. MÃO-DE-OBRA,2019,461.92
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,EQUIP. MATERIAL PERMANENTE,2019,530.0
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,SERV. PESSOA FÍSICA,2019,395.0
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,CUSTEIO,2019,845.47
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,MATERIAL DE CONSUMO,2019,63.52
4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,INDENIZAÇÕES E RESTITUIÇÕE,2019,190.23
