id_unidade,codigo,nome_unidade,sigla,municipio,id_unidade_gestora,unidade_gestora,id_unidade_responsavel,unidade_responsavel,hierarquia,data_criacao,classificacao_unidade,nivel_organizacional,ambiente_organizacional_unidade,tipo_unidade_organizacional,area_atuacao_unidade
3383,17010301,SETOR DE SERVICOS GERAIS-CB,SSG,NATAL,440,CENTRO DE BIOCIENCIAS,3298,ASSESSORIA ADMINISTRATIVA - CB,.440.176.3298.3383.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3663,223212,SETOR DE SERVICOS GERAIS/HOSPED,SSG,NATAL,1424,HOSPED - HOSPITAL DE PEDIATRIA,3654,DIRETORIA DE ADMINISTRACAO E FINANCAS/HOSPED,.1424.3640.3654.3663.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3639,2011041303,SETOR DE SERVICOS GERAIS/MEJC,SSG,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,3635,DIRECAO ADMINISTRATIVA/MEJC,.605.447.2712.3622.3635.3639.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
15876,3111041303,SETOR DE SERVICOS GERAIS/MEJC,SSG,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,14991,DIRECAO ADMINISTRATIVA/MEJC,.441.5728.9285.9327.13103.14991.15876.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3536,1554000104,SETOR DE SERVICOS GERAIS/NHH,SSG/NHH,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,3525,SERVICOS ADMINISTRATIVOS,.605.292.3523.3525.3536.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,MEIO
6378,112253,SETOR DE SERVICO SOCIAL,SETSERVSOC,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6378.,14/11/2011,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
1435,11081204,SETOR DE SERVICOS URBANOS,SSU/DMA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3919,DIRETORIA DE MEIO AMBIENTE,.605.20.3919.1435.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,DIVISÃO                                                     ,FIM
4232,11020404,SETOR DE SUPERVISAO DA EQUIPE A,SSE-A,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,250,DIRETORIA DE SEGURANCA PATRIMONIAL,.605.1422.250.4232.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,MEIO
4233,11020405,SETOR DE SUPERVISAO DA EQUIPE B,SSE-B,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,250,DIRETORIA DE SEGURANCA PATRIMONIAL,.605.1422.250.4233.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,MEIO
4234,11020406,SETOR DE SUPERVISAO DA EQUIPE C,SSE-C,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,250,DIRETORIA DE SEGURANCA PATRIMONIAL,.605.1422.250.4234.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,MEIO
4263,11020407,SETOR DE SUPERVISAO DA EQUIPE D,SSE-D,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,250,DIRETORIA DE SEGURANCA PATRIMONIAL,.605.1422.250.4263.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,MEIO
10473,110005020503,SETOR DE SUPORTE - IMD,SUPORTE/IMD,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10083,DIRETORIA DE TECNOLOGIA DA INFORMACAO - IMD,.605.6069.7147.10083.10473.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3351,11202401,Setor de Suporte Tecnico,SST,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3350,Coordenadoria de Apoio Tecnologico,.605.21.3350.3351.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,MEIO
8512,180015,SETOR DE SUPORTE TECNICO E REDE/CERES,SUPREDE,CAICÓ,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDO,61,ADMINISTRACAO DO CERES - CAICO,.1482.61.8512.,02/04/2014,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,FIM
10051,32010204,SETOR DE SUPRIMENTOS - EBSERH,SESUP/DLIH,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,10443,EBSERH - DIVISAO DE LOGISTICA E INFRAESTRUTURA HOSPITALAR,.8517.8193.8987.10443.10051.,14/04/2016,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
5406,103215,SETOR DE TECNOLOGIA DA INFORMACAO,STI-FACISA,SANTA CRUZ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4890,FACULDADE DE CIENCIAS DA SAUDE DO TRAIRI - FACISA,.605.4890.5406.,16/06/2010,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
5500,11690018,SETOR DE TECNOLOGIA DA INFORMACAO,SETOR-TI/ESUFRN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,205,ESCOLA DE SAUDE,.605.205.5500.,15/10/2010,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,SETOR                                                       ,FIM
10517,1125080102,SETOR DE TECNOLOGIA DA INFORMACAO - ECT,STI/ECT,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,5302,SECRETARIA ADMINISTRATIVA - ECT,.605.4885.10834.5302.10517.,31/10/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3541,1554000203,SETOR DE TRANSPORTE,STRANSP,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,3526,SERVICOS TECNICOS AUXILIARES,.605.292.3523.3526.3541.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,MEIO
6309,112211,SETOR DE TRANSPORTE,SETTRANSP,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6309.,11/11/2011,ADMINISTRATIVA,TÁTICO,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
10989,1150010804,SETOR DE TRATAMENTO DE AGUA,STA/NUPLAM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10935,GERENCIA INDUSTRIAL - NUPLAM,.605.252.4006.10935.10989.,31/07/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
1436,11081203,SETOR DE TRATAMENTO DE ESGOTO E REUSO,STER/DMA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3919,DIRETORIA DE MEIO AMBIENTE,.605.20.3919.1436.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,INFRA ESTRUTURA                                   ,SETOR                                                       ,FIM
11031,1150010904,SETOR DE VALIDACAO,SV/NUPLAM,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10994,COORDENADORIA DE GARANTIA DA QUALIDADE,.605.252.4006.10994.11031.,31/07/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
11924,33001107,SETOR DE VIGILANCIA EM SAUDE - HUAB/EBSERH,SVS/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,11865,GERENCIA DE ATENCAO A SAUDE,.8517.8195.11865.11924.,01/08/2008,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,NÚCLEO                                                      ,MEIO
9873,311006,SETOR DE VIGILANCIA EM SAUDE - MEJC/EBSERH,SEVISAUD/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9861,GERENCIA DE ATENCAO A SAUDE - MEJC/EBSERH,.8517.8194.9861.9873.,01/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
6385,112261,SETOR DE ZOOTECNIA,ZOOTEC,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6385.,14/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
4205,23420804,SETOR DO CENTRO CIRURGICO,SCC,SANTA CRUZ,285,HOSPITAL UNIVERSITARIO ANA BEZERRA,4201,GERENCIA DE ENFERMAGEM,.605.285.3722.4201.4205.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
4204,23420803,SETOR DO POSTO DE COLETA,PC,SANTA CRUZ,285,HOSPITAL UNIVERSITARIO ANA BEZERRA,4201,GERENCIA DE ENFERMAGEM,.605.285.3722.4201.4204.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,MEIO
11137,11000502060202,SETOR ECONOMICO E FINANCEIRO - IMD,SEF/PARQUE/IMD,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,11135,DIRETORIA DO PARQUE TECNOLOGICO METROPOLE DIGITAL - IMD,.605.6069.7147.7878.11135.11137.,16/11/2017,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,SETOR                                                       ,FIM
4221,201201,SETOR FINANCEIRO-MEJC,sf,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,286,DIRETORIA ADMINISTRATIVA - MEJC,.605.447.286.4221.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3637,2011041301,SETOR FINANCEIRO/MEJC,SF/MEJC,NATAL,447,MATERNIDADE ESCOLA JANUARIO CICCO,3635,DIRECAO ADMINISTRATIVA/MEJC,.605.447.2712.3622.3635.3637.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
15758,3111041301,SETOR FINANCEIRO/MEJC,SF/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,14991,DIRECAO ADMINISTRATIVA/MEJC,.441.5728.9285.9327.13103.14991.15758.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
3461,10040003,SETOR GALERIA  CONVIVART,CONVIVART,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3458,DIRETORIA NAC,.605.291.3458.3461.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",SETOR                                                       ,FIM
9827,330006,SETOR JURIDICO - HUAB/EBSERH,SETJUR/HUAB/EB,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,8195,SUPERINTENDENCIA DO HUAB - EBSERH,.8517.8195.9827.,01/01/2015,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9890,3102,SETOR JURIDICO - MEJC,SJURMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8194,SUPERINTENDENCIA DO MEJC - EBSERH,.8517.8194.9890.,01/01/2013,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10501,120331,SETOR LABORATORIOS,SETLAB/DFTE,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,121,DEPARTAMENTO DE FISICA TEORICA E EXPERIMENTAL,.439.121.10501.,01/01/2015,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
6101,128209,SETOR OPERACIONAL/LABSIS,SO/LABSIS,NATAL,439,CENTRO DE CIENCIAS EXATAS E DA TERRA,4894,DEPARTAMENTO DE GEOFISICA,.439.4894.6101.,23/08/2011,ADMINISTRATIVA,TÁTICO,CIÊNCIAS EXATAS E DA NATUREZA                     ,SETOR                                                       ,MEIO
10464,110005020301,SETOR PEDAGOGICO - IMD,SET/PED/IMD,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,10082,DIRETORIA DE ENSINO - IMD,.605.6069.7147.10082.10464.,25/09/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4369,135302,SETOR PSICOPEDAGOGICO,spsicop,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",2410,SERVICO DE PSICOLOGIA APLICADA,.442.2410.4369.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,"CIÊNCIAS HUMANAS, JURÍDICAS E ECONÔMICAS          ",SETOR                                                       ,FIM
4208,23420807,SETOR SALA DE PARTOS,SSP,SANTA CRUZ,285,HOSPITAL UNIVERSITARIO ANA BEZERRA,4201,GERENCIA DE ENFERMAGEM,.605.285.3722.4201.4208.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
30431,11241001,SGI - PROCEDIMENTOS DISCIPLINARES,PAD-SIND,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,30417,SECRETARIA DE GOVERNANCA INSTITUCIONAL,.605.4659.30417.30431.,31/07/2019,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
3616,113505,SINFO - COORDENADORIA DE REDES,SINFO/REDES,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,SUPERINTENDENCIA DE INFORMATICA - SINFO,.605.2.3616.,01/01/2000,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,DIRETORIA                                                   ,MEIO
3615,113501,SINFO - COORDENADORIA DE SISTEMAS,SINFO/SISTEMAS,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,SUPERINTENDENCIA DE INFORMATICA - SINFO,.605.2.3615.,01/01/2000,ADMINISTRATIVA,OPERACIONAL,INFORMAÇÃO                                        ,DIRETORIA                                                   ,MEIO
10849,11240403,SRI - ASSESSORIA TECNICA,ASTEC/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.10849.,22/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10851,11240405,SRI - COORDENADORIA DE ACORDOS DE COOPERACAO INTERNACIONAL,CACI/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.10851.,22/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8088,11240401,SRI - COORDENADORIA DE  APOIO LINGUISTICO,SRI/CAPLIN,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.8088.,19/05/2017,ACADÊMICA,GERENCIAL,ADMINISTRATIVO                                    ,COORDENAÇÃO                                                 ,FIM
10852,11240406,SRI - COORDENADORIA DE DIVULGACAO E DADOS,CDD/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.10852.,22/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
30039,11240409,SRI - COORDENADORIA DE MIDIA DA SRI,MEDIA/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.30039.,14/02/2019,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,COORDENADORIA                                               ,FIM
10850,11240404,SRI - COORDENADORIA DE MOBILIDADE ACADEMICA,CMA/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.10850.,22/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10854,11240408,SRI - SECRETARIA ADMINISTRATIVA,SECAD/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.10854.,22/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10853,11240407,SRI - SECRETARIA DA COMISSAO DE RELACOES INTERNACIONAIS E DE MOBILIDADE ACADEMICA,SECRIMA/SRI,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,6014,SECRETARIA DE RELACOES INTERNACIONAIS,.605.4659.6014.10853.,22/05/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
19,1128,SUPERINTENDENCIA DE COMUNICACAO,COMUNICA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.19.,24/06/1974,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,SUPERINTENDÊNCIA                                            ,MEIO
2,1135,SUPERINTENDENCIA DE INFORMATICA - SINFO,SINFO,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.2.,24/06/1974,ADMINISTRATIVA,ESTRATÉGICO,INFORMAÇÃO                                        ,SUPERINTENDÊNCIA                                            ,MEIO
20,1108,SUPERINTENDENCIA DE INFRAESTRUTURA,INFRA,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,.605.20.,24/06/1974,ADMINISTRATIVA,ESTRATÉGICO,INFRA ESTRUTURA                                   ,SUPERINTENDÊNCIA                                            ,MEIO
8195,3300,SUPERINTENDENCIA DO HUAB - EBSERH,SHUAB,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,8517,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,.8517.8195.,01/01/2015,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8193,3200,SUPERINTENDENCIA DO HUOL - EBSERH,HUOL/EBSERH,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,8517,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,.8517.8193.,01/01/2013,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8194,3100,SUPERINTENDENCIA DO MEJC - EBSERH,SMEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8517,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES,.8517.8194.,01/01/2013,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4355,131304,SUPERVISAO ACADEMICA,SA,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",139,DEPARTAMENTO DE ARTES,.442.139.4355.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",SETOR                                                       ,FIM
2580,13011031,SUPERVISAO ACADEMICA - SAT II,SASATII,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",1840,ASSESSORIA ADMINISTRATIVA DO CCHLA,.442.135.1840.2580.,24/06/1974,ADMINISTRATIVA,TÁTICO,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
4078,160153,SUPERVISAO ACADEMICO-ADMINISTRATIVA DO SETOR I  CCSA,SAAS-I/CCSA,NATAL,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,156,DIRECAO DO CCSA,.443.156.4078.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
4079,160154,SUPERVISAO ACADEMICO-ADMINISTRATIVA DO SETOR V  CCSA,SAAS-V/CCSA,NATAL,443,CENTRO DE CIENCIAS SOCIAIS APLICADAS,156,DIRECAO DO CCSA,.443.156.4079.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
10641,131509,SUPERVISAO ADMINISTRATIVA,ADMDECOM,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",140,DEPARTAMENTO DE COMUNICACAO SOCIAL,.442.140.10641.,20/03/2017,ADMINISTRATIVA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
6176,141828,SUPERVISAO DE CONTROLE DE PROCESSO LAMP,SCP/LAMP,NATAL,445,CENTRO DE TECNOLOGIA,56,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,.445.56.6176.,31/08/2011,ADMINISTRATIVA,TÁTICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
2665,110210,SUPORTE DE INFORMATICA DA REITORIA,SUPORTE/REITOR,NATAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1422,PRO-REITORIA DE ADMINISTRACAO (PROAD),.605.1422.2665.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
5672,1431040101,SUPORTE E APOIO LOGISTICO DE INFORMATICA,SALI/CT,NATAL,445,CENTRO DE TECNOLOGIA,4220,SETOR DE AULAS IV,.445.87.1561.4220.5672.,31/03/0011,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
6438,131322,TEATRO LABORATORIO JESIEL FIGUEIREDO,TEALABJEFI,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",139,DEPARTAMENTO DE ARTES,.442.139.6438.,18/11/2011,ACADÊMICA,OPERACIONAL,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",LABORATÓRIO                                                 ,FIM
6439,131323,TEATRO MULTIPLO,TEAMULT,NATAL,442,"CENTRO DE CIENCIAS HUMANAS, LETRAS E ARTES",139,DEPARTAMENTO DE ARTES,.442.139.6439.,18/11/2011,ACADÊMICA,OPERACIONAL,"ARTES, COMUNICAÇÃO E DIFUSÃO                      ",SETOR                                                       ,FIM
3798,21081403,TERAPIA INTENSIVA,ti,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,3793,HUOL - EDIFICIO CENTRAL DE INTERNACAO  4º ANDAR,.605.446.394.3793.3798.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SECRETARIA ADMINISTRATIVA                                   ,FIM
20079,32081403,TERAPIA INTENSIVA,ti,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,3793,HUOL - EDIFICIO CENTRAL DE INTERNACAO  4º ANDAR,.605.446.394.3793.20079.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SECRETARIA ADMINISTRATIVA                                   ,FIM
2698,2162,TESTE ERGOMETRICO,ERG/HUOL,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,2659,HUOL - CENTRO DE DIAGNOSTICO POR IMAGEM,.605.446.2659.2698.,24/06/1974,COMPLEXO HOSPITALAR,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
11111,3262,TESTE ERGOMETRICO,ERG/HUOL,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,9990,GRUPO DE IMPROVISACAO LIVRE DA EMUFRN,.605.284.5870.9966.9990.11111.,24/06/1974,COMPLEXO HOSPITALAR,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
4544,141706,TOPOGRAFIA,tpgr,NATAL,445,CENTRO DE TECNOLOGIA,52,DEPARTAMENTO DE ENGENHARIA CIVIL,.445.52.4544.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS EXATAS E DA NATUREZA                     ,SETOR                                                       ,FIM
5482,151932,TRAUMATOLOGIA BUCO-MAXILO-FACIAL,TRAUMA,NATAL,441,CENTRO DE CIENCIAS DA SAUDE,195,DEPARTAMENTO DE ODONTOLOGIA,.441.195.5482.,04/10/2010,ACADÊMICA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
11175,1132290003,UNIDADE ACADEMICA DE APOIO AO ENSINO E A PESQUISA DA UBS BOA PASSAGEM  CAICO,UBS/boa/Passag,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.11175.,20/12/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,FIM
11176,1132290004,UNIDADE ACADEMICA DE APOIO AO ENSINO E A PESQUISA DA UBS CASTELO BRANCO  CAICO,UBS/castelob,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.11176.,20/12/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,FIM
11173,1132290001,UNIDADE ACADEMICA DE APOIO AO ENSINO E A PESQUISA DA UBS JOAO XXIII  CAICO,UBS/JOAO-XXIII,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.11173.,20/12/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,FIM
