numero,ano,id_unidade_requisitante,nome_unidade_requisitante,id_unidade_custo,nome_unidade_custo,data_cadastro,valor,numero_alunos_beneficiados,status
1247,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-25,600.0,1,FINALIZADA
1246,2011,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,2011-10-25,160.0,1,FINALIZADA
1245,2011,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,2011-10-24,200.0,1,EM_LIQUIDACAO
1244,2011,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,2011-10-24,200.0,1,EM_LIQUIDACAO
1243,2011,85,PROGRAMA DE PÓS-GRADUAÇÃO EM QUÍMICA,85,PROGRAMA DE PÓS-GRADUAÇÃO EM QUÍMICA,2011-10-24,1200.0,1,EM_LIQUIDACAO
1242,2011,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,2011-10-24,500.0,1,EM_LIQUIDACAO
1241,2011,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,2011-10-24,1600.0,2,EM_LIQUIDACAO
1240,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-24,800.0,1,FINALIZADA
1239,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-24,320.0,1,FINALIZADA
1238,2011,177,DEPARTAMENTO DE MORFOLOGIA,1456,FUNDO DE EXTENSÃO,2011-10-21,200.0,1,FINALIZADA
1237,2011,2836,SECAD-CONEXÕES DE SABERES,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-21,800.0,4,FINALIZADA
1236,2011,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,2011-10-21,560.5,1,EM_LIQUIDACAO
1235,2011,2836,SECAD-CONEXÕES DE SABERES,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-21,200.0,1,FINALIZADA
1234,2011,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,2011-10-21,560.5,1,EM_LIQUIDACAO
1233,2011,5914,0561/2011 - GERONTOLOGIA: O SABER-FAZER DO CUIDADO À PESSOA IDOSA,5914,0561/2011 - GERONTOLOGIA: O SABER-FAZER DO CUIDADO À PESSOA IDOSA,2011-10-21,300.0,1,FINALIZADA
1232,2011,2598,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO,2598,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE PETRÓLEO,2011-10-21,800.0,1,EM_LIQUIDACAO
1231,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-10-20,400.0,1,ESTORNADA
1230,2011,210,COORDENAÇÃO DO CURSO DE MEDICINA,210,COORDENAÇÃO DO CURSO DE MEDICINA,2011-10-20,400.0,1,FINALIZADA
1229,2011,177,DEPARTAMENTO DE MORFOLOGIA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-20,800.0,1,FINALIZADA
1228,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-10-20,200.0,1,ESTORNADA
1227,2011,5813,"PJ058-2011 - MUSEU DE CIÊNCIAS MORFOLÓGICAS: UM ESPAÇO ALTERNATIVO PARA PROMOVER A INCLUSÃO SOCIAL, A PROMOÇÃO DA SAÚDE E MELHORIA NO ENSINO.",5813,"PJ058-2011 - MUSEU DE CIÊNCIAS MORFOLÓGICAS: UM ESPAÇO ALTERNATIVO PARA PROMOVER A INCLUSÃO SOCIAL, A PROMOÇÃO DA SAÚDE E MELHORIA NO ENSINO.",2011-10-20,200.0,1,ESTORNADA
1226,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-20,300.0,1,EM_LIQUIDACAO
1225,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-20,300.0,1,EM_LIQUIDACAO
1224,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-20,300.0,1,EM_LIQUIDACAO
1223,2011,5598,PROJETO SESU/MEC 07,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-20,160.0,1,EM_LIQUIDACAO
1222,2011,91,COORDENAÇÃO DO CURSO DE ARQUITETURA E URBANISMO,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-20,600.0,1,FINALIZADA
1221,2011,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-20,240.0,1,FINALIZADA
1220,2011,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2011-10-20,2400.0,3,EM_LIQUIDACAO
1219,2011,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,5579,PROGRAMA DE PÓS-GRADUAÇÃO EM SISTEMÁTICA E EVOLUÇÃO,2011-10-19,1121.0,2,EM_LIQUIDACAO
1218,2011,52,DEPARTAMENTO DE ENGENHARIA CIVIL,52,DEPARTAMENTO DE ENGENHARIA CIVIL,2011-10-19,480.0,1,FINALIZADA
1217,2011,210,COORDENAÇÃO DO CURSO DE MEDICINA,210,COORDENAÇÃO DO CURSO DE MEDICINA,2011-10-19,400.0,1,EM_LIQUIDACAO
1216,2011,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2011-10-19,240.0,1,EM_LIQUIDACAO
1215,2011,5954,0984/2011 - AVALIAÇÃO DAS CONDIÇÕES DE SAÚDE E QUALIDADE DE VIDA DE IDOSOS RESIDENTES EM INSTITUIÇÕES DE LONGA PERMANÊNCIA: IMPLANTAÇÃO DE PROTOCOLO DE AVALIAÇÃO GERONTOLÓGICA MULTIDIMENSIONAL,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-19,800.0,1,EM_LIQUIDACAO
1214,2011,4848,PROGRAMA DE PÓS-GRADUAÇÃO EM PRODUÇÃO ANIMAL,4848,PROGRAMA DE PÓS-GRADUAÇÃO EM PRODUÇÃO ANIMAL,2011-10-19,500.0,1,EM_LIQUIDACAO
1213,2011,180,DEPARTAMENTO DE OCEANOGRAFIA E LIMNOLOGIA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-19,1000.0,1,FINALIZADA
1212,2011,210,COORDENAÇÃO DO CURSO DE MEDICINA,210,COORDENAÇÃO DO CURSO DE MEDICINA,2011-10-19,400.0,1,FINALIZADA
1211,2011,4848,PROGRAMA DE PÓS-GRADUAÇÃO EM PRODUÇÃO ANIMAL,4848,PROGRAMA DE PÓS-GRADUAÇÃO EM PRODUÇÃO ANIMAL,2011-10-19,500.0,1,EM_LIQUIDACAO
1210,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-19,600.0,1,LIQUIDADA
1209,2011,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2011-10-18,320.0,1,EM_LIQUIDACAO
1208,2011,119,ADMINISTRAÇÃO DO CCET,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-18,480.0,1,FINALIZADA
1207,2011,119,ADMINISTRAÇÃO DO CCET,119,ADMINISTRAÇÃO DO CCET,2011-10-18,480.0,1,ESTORNADA
1206,2011,335,SETOR DE EXECUÇÃO ORÇAMENTÁRIA - SEO - CCSA,335,SETOR DE EXECUÇÃO ORÇAMENTÁRIA - SEO - CCSA,2011-10-18,800.0,1,FINALIZADA
1205,2011,4886,AJUDA FINANCEIRA AO ESTUDANTE,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-18,4000.0,5,FINALIZADA
1204,2011,4847,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS,4847,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS,2011-10-18,1200.0,2,EM_LIQUIDACAO
1203,2011,4847,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS,4847,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS,2011-10-18,6000.0,6,EM_LIQUIDACAO
1202,2011,207,COORDENAÇÃO DO CURSO DE ENFERMAGEM,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-18,800.0,1,A_EMPENHAR
1201,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-18,160.0,1,LIQUIDADA
1200,2011,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2011-10-17,800.0,1,ESTORNADA
1199,2011,5965,CENTRO DE EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2011-10-17,700.0,1,FINALIZADA
1198,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-17,400.0,1,EM_LIQUIDACAO
1197,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-17,400.0,1,EM_LIQUIDACAO
1196,2011,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-17,800.0,1,FINALIZADA
1195,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-17,300.0,1,EM_LIQUIDACAO
1194,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-17,300.0,1,EM_LIQUIDACAO
1193,2011,101,COORDENAÇÃO DO CURSO DE ZOOTECNIA,101,COORDENAÇÃO DO CURSO DE ZOOTECNIA,2011-10-17,960.0,3,FINALIZADA
1192,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-10-17,800.0,1,ESTORNADA
1191,2011,388,PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA,388,PROGRAMA DE PÓS-GRADUAÇÃO EM FÍSICA,2011-10-17,272.0,1,EM_LIQUIDACAO
1190,2011,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2011-10-17,800.0,1,EM_LIQUIDACAO
1189,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-17,400.0,1,A_EMPENHAR
1188,2011,195,DEPARTAMENTO DE ODONTOLOGIA,195,DEPARTAMENTO DE ODONTOLOGIA,2011-10-17,1800.0,6,FINALIZADA
1187,2011,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,363,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO,2011-10-17,200.0,1,EM_LIQUIDACAO
1186,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2011-10-17,600.0,1,EM_LIQUIDACAO
1185,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2011-10-17,160.0,1,FINALIZADA
1184,2011,96,COORDENAÇÃO DO CURSO ENGENHARIA MECÂNICA,96,COORDENAÇÃO DO CURSO ENGENHARIA MECÂNICA,2011-10-14,640.0,1,CADASTRADA
1183,2011,2664,POLÍTICA DE ESPORTES,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-14,77616.0,72,FINALIZADA
1182,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-10-14,800.0,1,ESTORNADA
1181,2011,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2011-10-14,700.0,1,EM_LIQUIDACAO
1180,2011,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,2011-10-14,700.0,1,ESTORNADA
1179,2011,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,2011-10-14,800.0,2,EM_LIQUIDACAO
1178,2011,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2011-10-14,280.0,1,EM_LIQUIDACAO
1177,2011,210,COORDENAÇÃO DO CURSO DE MEDICINA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-14,8960.0,16,FINALIZADA
1176,2011,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,2011-10-14,480.0,1,ESTORNADA
1175,2011,210,COORDENAÇÃO DO CURSO DE MEDICINA,210,COORDENAÇÃO DO CURSO DE MEDICINA,2011-10-14,400.0,1,FINALIZADA
1174,2011,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,2011-10-13,200.0,1,EM_LIQUIDACAO
1173,2011,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,5614,PROGRAMA DE PÓS-GRADUAÇÃO EM EDUCAÇÃO FÍSICA (M) - CCS,2011-10-13,200.0,1,ESTORNADA
1172,2011,107,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA E AMBIENTAL,107,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA SANITÁRIA E AMBIENTAL,2011-10-13,400.0,4,EM_LIQUIDACAO
1171,2011,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,2011-10-13,320.0,1,ESTORNADA
1170,2011,350,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOECOLOGIA AQUÁTICA,350,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOECOLOGIA AQUÁTICA,2011-10-13,880.0,1,EM_LIQUIDACAO
1169,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-10-13,500.0,1,EM_LIQUIDACAO
1168,2011,2664,POLÍTICA DE ESPORTES,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-13,4032.0,16,EM_LIQUIDACAO
1167,2011,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2011-10-13,600.0,1,EM_LIQUIDACAO
1166,2011,52,DEPARTAMENTO DE ENGENHARIA CIVIL,52,DEPARTAMENTO DE ENGENHARIA CIVIL,2011-12-10,4000.0,5,FINALIZADA
1165,2011,52,DEPARTAMENTO DE ENGENHARIA CIVIL,52,DEPARTAMENTO DE ENGENHARIA CIVIL,2011-12-10,800.0,1,ESTORNADA
1164,2011,325,PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA,325,PROGRAMA DE PÓS-GRADUAÇÃO EM GEODINÂMICA E GEOFÍSICA,2011-11-10,1000.0,1,EM_LIQUIDACAO
1163,2011,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,2011-11-10,800.0,2,EM_LIQUIDACAO
1162,2011,210,COORDENAÇÃO DO CURSO DE MEDICINA,210,COORDENAÇÃO DO CURSO DE MEDICINA,2011-11-10,800.0,2,EM_LIQUIDACAO
1161,2011,2643,CT - COORDENAÇÃO DO CURSO DE ENGENHARIA DE ALIMENTOS,2643,CT - COORDENAÇÃO DO CURSO DE ENGENHARIA DE ALIMENTOS,2011-11-10,3000.0,5,EM_LIQUIDACAO
1160,2011,202,DEPARTAMENTO DE SAÚDE COLETIVA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-11-10,1600.0,2,FINALIZADA
1159,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-11-10,800.0,1,ENVIADA
1158,2011,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,2011-11-10,2400.0,3,EM_LIQUIDACAO
1157,2011,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,2011-11-10,1000.0,2,EM_LIQUIDACAO
1156,2011,5397,PESQUISADORA / VERÔNICA MARIA FERNANDES DE LIMA - DEPARTAMENTO DE ARTES,5397,PESQUISADORA / VERÔNICA MARIA FERNANDES DE LIMA - DEPARTAMENTO DE ARTES,2011-11-10,800.0,1,FINALIZADA
1155,2011,68,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS,68,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E ENGENHARIA DE MATERIAIS,2011-11-10,800.0,1,ESTORNADA
1154,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-11-10,160.0,1,FINALIZADA
1153,2011,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2011-11-10,800.0,1,EM_LIQUIDACAO
1152,2011,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,2011-11-10,500.0,1,EM_LIQUIDACAO
1151,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-11-10,1500.0,3,EM_LIQUIDACAO
1150,2011,434,PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA,434,PROGRAMA DE PÓS-GRADUAÇÃO EM ECONOMIA,2011-11-10,1000.0,2,ESTORNADA
1149,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-11-10,500.0,1,EM_LIQUIDACAO
1148,2011,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,102,PROGRAMA DE PÓS-GRADUAÇÃO EM ARQUITETURA E URBANISMO,2011-11-10,500.0,1,EM_LIQUIDACAO
1147,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-11-10,3200.0,4,EM_LIQUIDACAO
1146,2011,61,ADMINISTRAÇÃO DO CERES - CAICÓ,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-10,150.0,1,LIQUIDADA
1145,2011,61,ADMINISTRAÇÃO DO CERES - CAICÓ,61,ADMINISTRAÇÃO DO CERES - CAICÓ,2011-10-10,80.0,1,ESTORNADA
1144,2011,4851,COORDENAÇÃO DO CURSO DE GRADUAÇÃO EM SAÚDE COLETIVA,4851,COORDENAÇÃO DO CURSO DE GRADUAÇÃO EM SAÚDE COLETIVA,2011-10-10,800.0,1,FINALIZADA
1143,2011,202,DEPARTAMENTO DE SAÚDE COLETIVA,202,DEPARTAMENTO DE SAÚDE COLETIVA,2011-10-10,1600.0,2,ESTORNADA
1142,2011,5397,PESQUISADORA / VERÔNICA MARIA FERNANDES DE LIMA - DEPARTAMENTO DE ARTES,5397,PESQUISADORA / VERÔNICA MARIA FERNANDES DE LIMA - DEPARTAMENTO DE ARTES,2011-10-10,800.0,1,ESTORNADA
1141,2011,5602,PROJETO SESU/MEC 11,5602,PROJETO SESU/MEC 11,2011-10-10,1687.0,1,FINALIZADA
1140,2011,284,ESCOLA DE MÚSICA,284,ESCOLA DE MÚSICA,2011-10-10,600.0,1,ESTORNADA
1139,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-10-10,500.0,1,EM_LIQUIDACAO
1138,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-10-10,3000.0,6,EM_LIQUIDACAO
1137,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-10-10,500.0,1,EM_LIQUIDACAO
1136,2011,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,360,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS SOCIAIS,2011-10-10,800.0,1,EM_LIQUIDACAO
1135,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-10,160.0,1,FINALIZADA
1134,2011,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-10-10,150.0,15,FINALIZADA
1133,2011,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,2011-10-10,75.0,15,EM_LIQUIDACAO
1132,2011,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,2011-07-10,480.0,1,ESTORNADA
1131,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-07-10,800.0,1,ESTORNADA
1130,2011,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,315,PROGRAMA DE PÓS-GRADUAÇÃO EM GEOGRAFIA,2011-07-10,400.0,1,ESTORNADA
1129,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-07-10,800.0,1,ENVIADA
1128,2011,177,DEPARTAMENTO DE MORFOLOGIA,177,DEPARTAMENTO DE MORFOLOGIA,2011-07-10,800.0,1,ESTORNADA
1127,2011,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,65,PROGRAMA DE PÓS-GRADUAÇÃO EM ESTUDOS DA LINGUAGEM,2011-07-10,500.0,1,EM_LIQUIDACAO
1126,2011,335,SETOR DE EXECUÇÃO ORÇAMENTÁRIA - SEO - CCSA,335,SETOR DE EXECUÇÃO ORÇAMENTÁRIA - SEO - CCSA,2011-07-10,800.0,1,FINALIZADA
1125,2011,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,367,PROGRAMA DE PÓS-GRADUAÇÃO EM PSICOBIOLOGIA,2011-07-10,1240.0,1,EM_LIQUIDACAO
1124,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-07-10,480.0,1,FINALIZADA
1123,2011,350,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOECOLOGIA AQUÁTICA,350,PROGRAMA DE PÓS-GRADUAÇÃO EM BIOECOLOGIA AQUÁTICA,2011-07-10,500.0,1,EM_LIQUIDACAO
1122,2011,364,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA,364,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA,2011-07-10,275.0,1,EM_LIQUIDACAO
1121,2011,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2562,CCHLA - SECRETARIA ADMINISTRAÇÃO DO CCHLA,2011-07-10,320.0,2,FINALIZADA
1120,2011,5211,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS,5211,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CLIMÁTICAS,2011-07-10,700.0,1,EM_LIQUIDACAO
1119,2011,122,DEPARTAMENTO DE QUÍMICA,122,DEPARTAMENTO DE QUÍMICA,2011-06-10,6200.0,15,FINALIZADA
1118,2011,364,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA,364,PROGRAMA DE PÓS-GRADUAÇÃO EM FILOSOFIA,2011-06-10,200.0,1,EM_LIQUIDACAO
1117,2011,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,2011-06-10,400.0,1,ESTORNADA
1116,2011,1456,FUNDO DE EXTENSÃO,1456,FUNDO DE EXTENSÃO,2011-06-10,800.0,1,ESTORNADA
1115,2011,5313,CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS,5313,CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS,2011-06-10,1200.0,2,ESTORNADA
1114,2011,5313,CÁTEDRA UNESCO-EDUCAÇÃO DE JOVENS E ADULTOS,4886,AJUDA FINANCEIRA AO ESTUDANTE,2011-06-10,3920.0,7,EM_LIQUIDACAO
