ano,id_unidade,natureza_despesa,valor,sigla
2014,443,EQUIP. MATERIAL PERMANENTE,358562.67,CCSA
2014,443,LOC. MÃO-DE-OBRA,413986.77,CCSA
2014,443,MATERIAL DE CONSUMO,617.33,CCSA
2014,443,OBRIGAÇÕES PATRONAIS,13200.0,CCSA
2014,443,PASSAGENS,0.0,CCSA
2014,443,SERV. PESSOA FÍSICA,61240.0,CCSA
2014,443,SERV. PESSOA JURÍDICA,3670209.55,CCSA
2014,445,AUX. FINANCEIRO ESTUDANTE,18540.0,CT
2014,445,CUSTEIO,7152989.73,CT
2014,445,EQUIP. MATERIAL PERMANENTE,1698.0,CT
2014,445,LOC. MÃO-DE-OBRA,596020.29,CT
2014,445,MATERIAL DE CONSUMO,927.21,CT
2014,445,OBRAS E INSTALAÇÕES,108630.99,CT
2014,445,PASSAGENS,140.0,CT
2014,445,SERV. PESSOA JURÍDICA,610617.74,CT
2014,1482,AUX. FINANCEIRO ESTUDANTE,9450.0,CERES
2014,1482,CUSTEIO,1849744.11,CERES
2014,1482,EQUIP. MATERIAL PERMANENTE,194016.92,CERES
2014,1482,MATERIAL DE CONSUMO,43255.49,CERES
2014,1482,SERV. PESSOA JURÍDICA,292514.18,CERES
2014,4885,AUX. FINANCEIRO ESTUDANTE,61060.0,ECT
2014,4885,CUSTEIO,2746165.17,ECT
2014,4885,DIÁRIAS,8797.15,ECT
2014,4885,EQUIP. MATERIAL PERMANENTE,597617.09,ECT
2014,4885,INDENIZAÇÕES E RESTITUIÇÕE,4638.33,ECT
2014,4885,LOC. MÃO-DE-OBRA,484167.71,ECT
2014,4885,MATERIAL DE CONSUMO,154084.19,ECT
2014,4885,PASSAGENS,85653.5,ECT
2014,4885,SERV. PESSOA FÍSICA,29790.0,ECT
2014,4885,SERV. PESSOA JURÍDICA,200060.93,ECT
2014,4890,AUX. FINANCEIRO ESTUDANTE,13960.0,FACISA
2014,4890,CUSTEIO,1218957.72,FACISA
2014,4890,DIÁRIAS,13165.63,FACISA
2014,4890,EQUIP. MATERIAL PERMANENTE,218974.19,FACISA
2014,4890,INDENIZAÇÕES E RESTITUIÇÕE,180.02,FACISA
2014,4890,LOC. MÃO-DE-OBRA,181075.86,FACISA
2014,4890,MATERIAL DE CONSUMO,54130.5,FACISA
2014,4890,PASSAGENS,27973.03,FACISA
2014,4890,SERV. PESSOA FÍSICA,23980.5,FACISA
2014,4890,SERV. PESSOA JURÍDICA,289308.11,FACISA
2014,5965,AUX. FINANCEIRO ESTUDANTE,25600.0,CE
2014,5965,CUSTEIO,3374683.85,CE
2014,5965,DIÁRIAS,6492.25,CE
2014,5965,EQUIP. MATERIAL PERMANENTE,86473.19,CE
2014,5965,LOC. MÃO-DE-OBRA,125217.26,CE
2014,5965,MATERIAL DE CONSUMO,29591.38,CE
2014,5965,OBRIGAÇÕES PATRONAIS,810.0,CE
2014,5965,PASSAGENS,61679.81,CE
2014,5965,SERV. PESSOA FÍSICA,32613.8,CE
2014,5965,SERV. PESSOA JURÍDICA,156647.27,CE
2014,6026,AUX. FINANCEIRO ESTUDANTE,8000.0,INST. CÉREBRO
2014,6026,CUSTEIO,727361.0,INST. CÉREBRO
2014,6026,DIÁRIAS,33719.22,INST. CÉREBRO
2014,6026,EQUIP. MATERIAL PERMANENTE,661230.12,INST. CÉREBRO
2014,6026,INDENIZAÇÕES E RESTITUIÇÕE,23855.27,INST. CÉREBRO
2014,6026,LOC. MÃO-DE-OBRA,276614.18,INST. CÉREBRO
2014,6026,MATERIAL DE CONSUMO,166814.06,INST. CÉREBRO
2014,6026,OBRIGAÇÕES CONTRIBUTIVAS,482.1,INST. CÉREBRO
2014,6026,PASSAGENS,38784.62,INST. CÉREBRO
2014,6026,SERV. PESSOA FÍSICA,106314.3,INST. CÉREBRO
2014,6026,SERV. PESSOA JURÍDICA,276299.75,INST. CÉREBRO
2014,6069,AUX. FINANCEIRO ESTUDANTE,1692.5,IMD
2014,6069,CUSTEIO,2939689.55,IMD
2014,6069,DIÁRIAS,12533.57,IMD
2014,6069,EQUIP. MATERIAL PERMANENTE,126305.42,IMD
2014,6069,INDENIZAÇÕES E RESTITUIÇÕE,7033.71,IMD
2014,6069,LOC. MÃO-DE-OBRA,266417.66,IMD
2014,6069,MATERIAL DE CONSUMO,189613.5,IMD
2014,6069,OBRIGAÇÕES PATRONAIS,95.0,IMD
2014,6069,PASSAGENS,34922.12,IMD
2014,6069,SERV. PESSOA FÍSICA,49811.5,IMD
2014,6069,SERV. PESSOA JURÍDICA,1562370.0,IMD
2014,6919,CUSTEIO,333381.63,IMT-RN
2014,6919,DIÁRIAS,9139.77,IMT-RN
2014,6919,EQUIP. MATERIAL PERMANENTE,133749.5,IMT-RN
2014,6919,LOC. MÃO-DE-OBRA,69944.63,IMT-RN
2014,6919,MATERIAL DE CONSUMO,28195.09,IMT-RN
2014,6919,PASSAGENS,6960.74,IMT-RN
2014,6919,SERV. PESSOA JURÍDICA,22217.33,IMT-RN
2014,7278,AUX. FINANCEIRO ESTUDANTE,1600.0,EMCM/RN
2014,7278,CUSTEIO,1875471.92,EMCM/RN
2014,7278,DIÁRIAS,9785.73,EMCM/RN
2014,7278,EQUIP. MATERIAL PERMANENTE,685668.27,EMCM/RN
2014,7278,LOC. MÃO-DE-OBRA,258810.4,EMCM/RN
2014,7278,MATERIAL DE CONSUMO,219584.79,EMCM/RN
2014,7278,OBRIGAÇÕES PATRONAIS,0.0,EMCM/RN
2014,7278,PASSAGENS,53619.7,EMCM/RN
2014,7278,SERV. PESSOA FÍSICA,8809.61,EMCM/RN
2014,7278,SERV. PESSOA JURÍDICA,320036.37,EMCM/RN
2015,205,AUX. FINANCEIRO ESTUDANTE,119920.0,ES/UFRN
2015,205,CAPITAL,50000.0,ES/UFRN
2015,205,CUSTEIO,1370367.52,ES/UFRN
2015,205,DIÁRIAS,770.6,ES/UFRN
2015,205,EQUIP. MATERIAL PERMANENTE,37843.58,ES/UFRN
2015,205,LOC. MÃO-DE-OBRA,64738.68,ES/UFRN
2015,205,MATERIAL DE CONSUMO,124312.73,ES/UFRN
2015,205,PASSAGENS,31011.58,ES/UFRN
2015,205,SERV. PESSOA JURÍDICA,103406.74,ES/UFRN
2015,284,AUX. FINANCEIRO ESTUDANTE,100640.0,EMUFRN
2015,284,CAPITAL,50000.0,EMUFRN
2015,284,CUSTEIO,1572440.65,EMUFRN
2015,284,DIÁRIAS,12156.62,EMUFRN
2015,284,EQUIP. MATERIAL PERMANENTE,116165.0,EMUFRN
2015,284,LOC. MÃO-DE-OBRA,133183.47,EMUFRN
2015,284,MATERIAL DE CONSUMO,90832.6,EMUFRN
2015,284,OBRIGAÇÕES PATRONAIS,4592.0,EMUFRN
2015,284,PASSAGENS,22406.2,EMUFRN
2015,284,SERV. PESSOA FÍSICA,113862.88,EMUFRN
2015,284,SERV. PESSOA JURÍDICA,293919.45,EMUFRN
2015,351,AUX. FINANCEIRO ESTUDANTE,164500.0,EAJ
2015,351,CAPITAL,260000.0,EAJ
2015,351,CUSTEIO,8255325.07,EAJ
2015,351,DIV.EXERCÍCIOS ANTERIORES,83431.45,EAJ
2015,351,DIÁRIAS,24003.17,EAJ
2015,351,EQUIP. MATERIAL PERMANENTE,623895.71,EAJ
2015,351,INDENIZAÇÕES E RESTITUIÇÕE,9080.92,EAJ
2015,351,LOC. MÃO-DE-OBRA,446374.66,EAJ
2015,351,MATERIAL DE CONSUMO,2356137.06,EAJ
2015,351,OBRAS E INSTALAÇÕES,6152265.16,EAJ
2015,351,PASSAGENS,60724.84,EAJ
2015,351,SERV. PESSOA FÍSICA,12437.0,EAJ
2015,351,SERV. PESSOA JURÍDICA,1248149.36,EAJ
2015,439,AUX. FINANCEIRO ESTUDANTE,118390.0,CCET
2015,439,CUSTEIO,6949523.59,CCET
2015,439,DIÁRIAS,143.1,CCET
2015,439,EQUIP. MATERIAL PERMANENTE,594540.91,CCET
2015,439,LOC. MÃO-DE-OBRA,1256467.11,CCET
2015,439,MATERIAL DE CONSUMO,1462.43,CCET
2015,439,PASSAGENS,1152.0,CCET
2015,439,SERV. PESSOA JURÍDICA,386455.01,CCET
2015,440,CUSTEIO,3311161.11,CB
2015,440,DIÁRIAS,2490.33,CB
2015,440,EQUIP. MATERIAL PERMANENTE,538952.56,CB
2015,440,LOC. MÃO-DE-OBRA,995220.22,CB
2015,440,MATERIAL DE CONSUMO,592722.66,CB
2015,440,PASSAGENS,12643.54,CB
2015,440,SERV. PESSOA JURÍDICA,250525.37,CB
2015,441,AUX. FINANCEIRO ESTUDANTE,300.0,CCS
2015,441,CUSTEIO,8004989.34,CCS
2015,441,DIÁRIAS,50689.78,CCS
2015,441,EQUIP. MATERIAL PERMANENTE,742563.95,CCS
2015,441,LOC. MÃO-DE-OBRA,3049648.68,CCS
2015,441,MATERIAL DE CONSUMO,459279.41,CCS
2015,441,OBRIGAÇÕES PATRONAIS,8006.8,CCS
2015,441,PASSAGENS,221092.39,CCS
2015,441,SERV. PESSOA JURÍDICA,1370019.39,CCS
2015,442,AUX. FINANCEIRO ESTUDANTE,132540.0,CCHLA
2015,442,CUSTEIO,6288781.93,CCHLA
2015,442,EQUIP. MATERIAL PERMANENTE,20528.76,CCHLA
2015,442,MATERIAL DE CONSUMO,5920.68,CCHLA
2015,442,SERV. PESSOA FÍSICA,3600.0,CCHLA
2015,442,SERV. PESSOA JURÍDICA,229622.31,CCHLA
2015,443,AUX. FINANCEIRO ESTUDANTE,365970.0,CCSA
2015,443,CUSTEIO,3776182.47,CCSA
2015,443,DIV.EXERCÍCIOS ANTERIORES,32163.68,CCSA
2015,443,DIÁRIAS,5372.75,CCSA
2015,443,EQUIP. MATERIAL PERMANENTE,96346.0,CCSA
2015,443,LOC. MÃO-DE-OBRA,46298.76,CCSA
2015,443,MATERIAL DE CONSUMO,416.97,CCSA
2015,443,OBRIGAÇÕES PATRONAIS,0.0,CCSA
2015,443,PASSAGENS,8115.18,CCSA
2015,443,SERV. PESSOA FÍSICA,10800.0,CCSA
2015,443,SERV. PESSOA JURÍDICA,3772244.39,CCSA
2015,445,AUX. FINANCEIRO ESTUDANTE,18900.0,CT
2015,445,CUSTEIO,5853703.23,CT
2015,445,DIV.EXERCÍCIOS ANTERIORES,15802.31,CT
2015,445,EQUIP. MATERIAL PERMANENTE,6280.82,CT
2015,445,LOC. MÃO-DE-OBRA,525794.14,CT
2015,445,MATERIAL DE CONSUMO,195230.32,CT
2015,445,SERV. PESSOA JURÍDICA,1074227.16,CT
2015,1482,AUX. FINANCEIRO ESTUDANTE,11130.0,CERES
2015,1482,CUSTEIO,1893425.84,CERES
2015,1482,EQUIP. MATERIAL PERMANENTE,43924.8,CERES
2015,1482,MATERIAL DE CONSUMO,46993.25,CERES
2015,1482,PASSAGENS,3687.72,CERES
2015,1482,SERV. PESSOA FÍSICA,2196.0,CERES
2015,1482,SERV. PESSOA JURÍDICA,144155.53,CERES
2015,4885,AUX. FINANCEIRO ESTUDANTE,61650.0,ECT
2015,4885,CUSTEIO,2469796.76,ECT
2015,4885,DIÁRIAS,10264.04,ECT
2015,4885,EQUIP. MATERIAL PERMANENTE,183957.69,ECT
2015,4885,INDENIZAÇÕES E RESTITUIÇÕE,14978.35,ECT
2015,4885,LOC. MÃO-DE-OBRA,644384.22,ECT
2015,4885,MATERIAL DE CONSUMO,183783.58,ECT
2015,4885,OBRIGAÇÕES CONTRIBUTIVAS,314.8,ECT
2015,4885,PASSAGENS,41088.84,ECT
2015,4885,SERV. PESSOA FÍSICA,10105.0,ECT
2015,4885,SERV. PESSOA JURÍDICA,457120.22,ECT
2015,4890,AUX. FINANCEIRO ESTUDANTE,30480.0,FACISA
2015,4890,CUSTEIO,1208525.92,FACISA
2015,4890,DIV.EXERCÍCIOS ANTERIORES,1852.97,FACISA
2015,4890,DIÁRIAS,12213.38,FACISA
2015,4890,EQUIP. MATERIAL PERMANENTE,159563.56,FACISA
2015,4890,INDENIZAÇÕES E RESTITUIÇÕE,3890.4,FACISA
2015,4890,LOC. MÃO-DE-OBRA,203886.64,FACISA
2015,4890,MATERIAL DE CONSUMO,48206.55,FACISA
2015,4890,OBRIGAÇÕES CONTRIBUTIVAS,20.15,FACISA
2015,4890,PASSAGENS,5291.06,FACISA
2015,4890,SERV. PESSOA FÍSICA,21213.5,FACISA
2015,4890,SERV. PESSOA JURÍDICA,98243.42,FACISA
2015,5965,AUX. FINANCEIRO ESTUDANTE,29190.0,CE
2015,5965,CUSTEIO,1878159.76,CE
2015,5965,DIÁRIAS,5342.63,CE
2015,5965,EQUIP. MATERIAL PERMANENTE,123202.7,CE
2015,5965,LOC. MÃO-DE-OBRA,131776.8,CE
2015,5965,MATERIAL DE CONSUMO,15394.35,CE
2015,5965,PASSAGENS,24541.73,CE
2015,5965,SERV. PESSOA FÍSICA,31300.0,CE
2015,5965,SERV. PESSOA JURÍDICA,64440.63,CE
2015,6026,CUSTEIO,698245.67,INST. CÉREBRO
2015,6026,DIÁRIAS,8070.0,INST. CÉREBRO
2015,6026,EQUIP. MATERIAL PERMANENTE,260695.07,INST. CÉREBRO
2015,6026,LOC. MÃO-DE-OBRA,254538.59,INST. CÉREBRO
2015,6026,MATERIAL DE CONSUMO,157734.36,INST. CÉREBRO
2015,6026,OBRIGAÇÕES CONTRIBUTIVAS,429.0,INST. CÉREBRO
2015,6026,PASSAGENS,3598.2,INST. CÉREBRO
2015,6026,SERV. PESSOA FÍSICA,80775.33,INST. CÉREBRO
2015,6026,SERV. PESSOA JURÍDICA,88254.91,INST. CÉREBRO
2015,6069,AUX. FINANCEIRO ESTUDANTE,4980.0,IMD
2015,6069,CAPITAL,100000.0,IMD
2015,6069,CUSTEIO,3157727.32,IMD
2015,6069,DIÁRIAS,12327.19,IMD
2015,6069,EQUIP. MATERIAL PERMANENTE,775802.47,IMD
2015,6069,INDENIZAÇÕES E RESTITUIÇÕE,9030.07,IMD
2015,6069,LOC. MÃO-DE-OBRA,1736.65,IMD
2015,6069,MATERIAL DE CONSUMO,176478.3,IMD
2015,6069,OBRIGAÇÕES PATRONAIS,48.0,IMD
2015,6069,PASSAGENS,26648.98,IMD
2015,6069,SERV. PESSOA FÍSICA,9984.0,IMD
2015,6069,SERV. PESSOA JURÍDICA,1853837.22,IMD
2015,6919,AUX. FINANCEIRO ESTUDANTE,9384.0,IMT-RN
2015,6919,CUSTEIO,337157.02,IMT-RN
2015,6919,DIÁRIAS,6545.1,IMT-RN
2015,6919,EQUIP. MATERIAL PERMANENTE,14158.8,IMT-RN
2015,6919,LOC. MÃO-DE-OBRA,75055.83,IMT-RN
2015,6919,MATERIAL DE CONSUMO,20695.38,IMT-RN
2015,6919,PASSAGENS,901.86,IMT-RN
2015,6919,SERV. PESSOA FÍSICA,0.0,IMT-RN
2015,6919,SERV. PESSOA JURÍDICA,5975.85,IMT-RN
2015,7278,AUX. FINANCEIRO ESTUDANTE,17180.0,EMCM/RN
2015,7278,CUSTEIO,1213308.91,EMCM/RN
2015,7278,DIÁRIAS,4539.05,EMCM/RN
2015,7278,EQUIP. MATERIAL PERMANENTE,97525.0,EMCM/RN
2015,7278,LOC. MÃO-DE-OBRA,148879.77,EMCM/RN
2015,7278,MATERIAL DE CONSUMO,34249.73,EMCM/RN
2015,7278,OBRIGAÇÕES PATRONAIS,0.0,EMCM/RN
2015,7278,PASSAGENS,7978.06,EMCM/RN
2015,7278,SERV. PESSOA FÍSICA,0.0,EMCM/RN
2015,7278,SERV. PESSOA JURÍDICA,664106.3,EMCM/RN
2016,205,AUX. FINANCEIRO ESTUDANTE,292248.0,ES/UFRN
2016,205,CAPITAL,100000.0,ES/UFRN
2016,205,CONTRIBUICOES,6666.15,ES/UFRN
2016,205,CUSTEIO,2073629.47,ES/UFRN
2016,205,DIÁRIAS,14932.6,ES/UFRN
2016,205,EQUIP. MATERIAL PERMANENTE,101998.52,ES/UFRN
2016,205,LOC. MÃO-DE-OBRA,41447.87,ES/UFRN
2016,205,MATERIAL DE CONSUMO,59525.67,ES/UFRN
2016,205,PASSAGENS,10744.29,ES/UFRN
2016,205,SERV. PESSOA JURÍDICA,126764.25,ES/UFRN
2016,284,AUX. FINANCEIRO ESTUDANTE,290807.0,EMUFRN
2016,284,CAPITAL,100000.0,EMUFRN
2016,284,CONTRIBUICOES,19998.46,EMUFRN
2016,284,CUSTEIO,1758339.45,EMUFRN
2016,284,DIV.EXERCÍCIOS ANTERIORES,1641.61,EMUFRN
2016,284,DIÁRIAS,55953.95,EMUFRN
2016,284,EQUIP. MATERIAL PERMANENTE,402076.46,EMUFRN
2016,284,LOC. MÃO-DE-OBRA,255236.49,EMUFRN
2016,284,MATERIAL DE CONSUMO,146994.4,EMUFRN
2016,284,OBRIGAÇÕES PATRONAIS,6720.0,EMUFRN
2016,284,PASSAGENS,60433.17,EMUFRN
2016,284,SERV. PESSOA FÍSICA,40402.5,EMUFRN
2016,284,SERV. PESSOA JURÍDICA,311875.33,EMUFRN
2016,351,AUX. FINANCEIRO ESTUDANTE,1222729.2,EAJ
2016,351,CAPITAL,507826.5,EAJ
2016,351,CONTRIBUICOES,6666.13,EAJ
2016,351,CUSTEIO,8914291.06,EAJ
2016,351,DIV.EXERCÍCIOS ANTERIORES,3162.35,EAJ
2016,351,DIÁRIAS,23318.23,EAJ
2016,351,EQUIP. MATERIAL PERMANENTE,1334159.63,EAJ
2016,351,INDENIZAÇÕES E RESTITUIÇÕE,710.0,EAJ
2016,351,LOC. MÃO-DE-OBRA,783064.2,EAJ
2016,351,MATERIAL DE CONSUMO,1554316.04,EAJ
2016,351,OBRAS E INSTALAÇÕES,90.0,EAJ
2016,351,PASSAGENS,78158.68,EAJ
2016,351,SERV. PESSOA FÍSICA,14950.6,EAJ
2016,351,SERV. PESSOA JURÍDICA,3396428.96,EAJ
2016,439,AUX. FINANCEIRO ESTUDANTE,101100.0,CCET
2016,439,CAPITAL,3078.0,CCET
2016,439,CUSTEIO,7568162.08,CCET
2016,439,DIÁRIAS,1109.72,CCET
2016,439,EQUIP. MATERIAL PERMANENTE,883777.28,CCET
2016,439,LOC. MÃO-DE-OBRA,1180396.97,CCET
2016,439,MATERIAL DE CONSUMO,4019.8,CCET
2016,439,PASSAGENS,1928.16,CCET
2016,439,SERV. PESSOA JURÍDICA,514003.69,CCET
2016,440,AUX. FINANCEIRO ESTUDANTE,8000.0,CB
2016,440,CUSTEIO,3766651.67,CB
2016,440,DIÁRIAS,13232.65,CB
2016,440,EQUIP. MATERIAL PERMANENTE,578151.86,CB
2016,440,LOC. MÃO-DE-OBRA,926477.97,CB
2016,440,MATERIAL DE CONSUMO,43761.63,CB
2016,440,PASSAGENS,8961.27,CB
2016,440,SERV. PESSOA JURÍDICA,1008900.15,CB
2016,441,AUX. FINANCEIRO ESTUDANTE,10800.0,CCS
2016,441,CAPITAL,110889.35,CCS
2016,441,CUSTEIO,7278231.44,CCS
2016,441,DIV.EXERCÍCIOS ANTERIORES,3956.5,CCS
2016,441,DIÁRIAS,60254.52,CCS
2016,441,EQUIP. MATERIAL PERMANENTE,1025783.88,CCS
2016,441,LOC. MÃO-DE-OBRA,518179.22,CCS
2016,441,MATERIAL DE CONSUMO,570397.96,CCS
2016,441,PASSAGENS,150375.38,CCS
2016,441,SERV. PESSOA JURÍDICA,1331855.54,CCS
2016,442,AUX. FINANCEIRO ESTUDANTE,398174.1,CCHLA
2016,442,CUSTEIO,7472610.44,CCHLA
2016,442,LOC. MÃO-DE-OBRA,199643.79,CCHLA
2016,442,MATERIAL DE CONSUMO,15544.38,CCHLA
2016,442,SERV. PESSOA JURÍDICA,240752.99,CCHLA
2016,443,AUX. FINANCEIRO ESTUDANTE,359890.0,CCSA
2016,443,CAPITAL,23096.4,CCSA
2016,443,CUSTEIO,4538035.7,CCSA
2016,443,DIV.EXERCÍCIOS ANTERIORES,12956.64,CCSA
2016,443,DIÁRIAS,1489.27,CCSA
2016,443,EQUIP. MATERIAL PERMANENTE,32196.4,CCSA
2016,443,LOC. MÃO-DE-OBRA,576692.09,CCSA
2016,443,MATERIAL DE CONSUMO,17420.04,CCSA
2016,443,OBRIGAÇÕES PATRONAIS,0.0,CCSA
2016,443,PASSAGENS,18141.61,CCSA
2016,443,SERV. PESSOA FÍSICA,26480.16,CCSA
2016,443,SERV. PESSOA JURÍDICA,5212974.03,CCSA
2016,445,AUX. FINANCEIRO ESTUDANTE,29430.0,CT
2016,445,CUSTEIO,6305239.3,CT
2016,445,LOC. MÃO-DE-OBRA,257633.5,CT
2016,445,MATERIAL DE CONSUMO,7398.72,CT
2016,445,SERV. PESSOA JURÍDICA,388728.49,CT
2016,1482,AUX. FINANCEIRO ESTUDANTE,6550.0,CERES
2016,1482,CAPITAL,808.0,CERES
2016,1482,CUSTEIO,2198530.82,CERES
2016,1482,DIV.EXERCÍCIOS ANTERIORES,1988.44,CERES
2016,1482,DIÁRIAS,64655.89,CERES
2016,1482,EQUIP. MATERIAL PERMANENTE,119527.63,CERES
2016,1482,INDENIZAÇÕES E RESTITUIÇÕE,1400.0,CERES
2016,1482,LOC. MÃO-DE-OBRA,98744.3,CERES
2016,1482,MATERIAL DE CONSUMO,61891.41,CERES
2016,1482,OBRIGAÇÕES PATRONAIS,1120.0,CERES
2016,1482,PASSAGENS,42660.95,CERES
2016,1482,SERV. PESSOA FÍSICA,5600.0,CERES
2016,1482,SERV. PESSOA JURÍDICA,198885.03,CERES
2016,4885,AUX. FINANCEIRO ESTUDANTE,144520.0,ECT
2016,4885,CAPITAL,16100.0,ECT
2016,4885,CUSTEIO,2503108.44,ECT
2016,4885,DIÁRIAS,8762.54,ECT
2016,4885,EQUIP. MATERIAL PERMANENTE,387743.58,ECT
2016,4885,INDENIZAÇÕES E RESTITUIÇÕE,17139.44,ECT
2016,4885,LOC. MÃO-DE-OBRA,305658.49,ECT
2016,4885,MATERIAL DE CONSUMO,136422.06,ECT
2016,4885,PASSAGENS,73446.07,ECT
2016,4885,SERV. PESSOA FÍSICA,27880.0,ECT
2016,4885,SERV. PESSOA JURÍDICA,228136.08,ECT
2016,4890,AUX. FINANCEIRO ESTUDANTE,5060.0,FACISA
2016,4890,CUSTEIO,1241901.56,FACISA
2016,4890,DIÁRIAS,6980.91,FACISA
2016,4890,EQUIP. MATERIAL PERMANENTE,215211.75,FACISA
2016,4890,LOC. MÃO-DE-OBRA,118335.94,FACISA
2016,4890,MATERIAL DE CONSUMO,102963.14,FACISA
2016,4890,PASSAGENS,4589.31,FACISA
2016,4890,SERV. PESSOA FÍSICA,18000.0,FACISA
2016,4890,SERV. PESSOA JURÍDICA,109945.27,FACISA
2016,5965,AUX. FINANCEIRO ESTUDANTE,12010.0,CE
2016,5965,CUSTEIO,1952525.16,CE
2016,5965,DIV.EXERCÍCIOS ANTERIORES,232.0,CE
2016,5965,DIÁRIAS,1492.51,CE
2016,5965,EQUIP. MATERIAL PERMANENTE,43255.8,CE
2016,5965,LOC. MÃO-DE-OBRA,61243.5,CE
2016,5965,MATERIAL DE CONSUMO,18674.87,CE
2016,5965,PASSAGENS,9303.62,CE
2016,5965,SERV. PESSOA FÍSICA,796.5,CE
2016,5965,SERV. PESSOA JURÍDICA,104823.05,CE
2016,6026,CAPITAL,508689.0,INST. CÉREBRO
2016,6026,CUSTEIO,701407.57,INST. CÉREBRO
2016,6026,DIÁRIAS,0.0,INST. CÉREBRO
2016,6026,EQUIP. MATERIAL PERMANENTE,469.61,INST. CÉREBRO
2016,6026,INDENIZAÇÕES E RESTITUIÇÕE,90.0,INST. CÉREBRO
2016,6026,LOC. MÃO-DE-OBRA,44345.86,INST. CÉREBRO
2016,6026,MATERIAL DE CONSUMO,146165.87,INST. CÉREBRO
2016,6026,OBRIGAÇÕES CONTRIBUTIVAS,482.1,INST. CÉREBRO
2016,6026,PASSAGENS,11571.34,INST. CÉREBRO
2016,6026,SERV. PESSOA JURÍDICA,384969.7,INST. CÉREBRO
2016,6069,AUX. FINANCEIRO ESTUDANTE,5460.0,IMD
2016,6069,CAPITAL,107254.0,IMD
2016,6069,CUSTEIO,4019668.85,IMD
2016,6069,DIV.EXERCÍCIOS ANTERIORES,7887.08,IMD
2016,6069,DIÁRIAS,8067.03,IMD
2016,6069,EQUIP. MATERIAL PERMANENTE,119050.53,IMD
2016,6069,INDENIZAÇÕES E RESTITUIÇÕE,18640.43,IMD
2016,6069,LOC. MÃO-DE-OBRA,4439.15,IMD
2016,6069,MATERIAL DE CONSUMO,166647.33,IMD
2016,6069,OBRIGAÇÕES PATRONAIS,0.0,IMD
2016,6069,PASSAGENS,30512.81,IMD
2016,6069,SERV. PESSOA FÍSICA,37120.5,IMD
2016,6069,SERV. PESSOA JURÍDICA,3465986.72,IMD
2016,6919,AUX. FINANCEIRO ESTUDANTE,300.0,IMT-RN
2016,6919,CUSTEIO,304176.63,IMT-RN
2016,6919,DIÁRIAS,1637.23,IMT-RN
2016,6919,EQUIP. MATERIAL PERMANENTE,21301.98,IMT-RN
2016,6919,LOC. MÃO-DE-OBRA,17455.66,IMT-RN
2016,6919,MATERIAL DE CONSUMO,38400.88,IMT-RN
2016,6919,PASSAGENS,23952.83,IMT-RN
2016,6919,SERV. PESSOA JURÍDICA,42433.51,IMT-RN
2016,7278,AUX. FINANCEIRO ESTUDANTE,38558.3,EMCM/RN
2016,7278,CAPITAL,12786.0,EMCM/RN
2016,7278,CUSTEIO,1739303.72,EMCM/RN
2016,7278,DIV.EXERCÍCIOS ANTERIORES,1376.78,EMCM/RN
2016,7278,DIÁRIAS,11083.35,EMCM/RN
2016,7278,EQUIP. MATERIAL PERMANENTE,3749.92,EMCM/RN
2016,7278,LOC. MÃO-DE-OBRA,85418.83,EMCM/RN
2016,7278,MATERIAL DE CONSUMO,193632.31,EMCM/RN
2016,7278,PASSAGENS,10481.39,EMCM/RN
2016,7278,SERV. PESSOA FÍSICA,2307.5,EMCM/RN
2016,7278,SERV. PESSOA JURÍDICA,364820.99,EMCM/RN
2017,205,AUX. FINANCEIRO ESTUDANTE,214010.0,ES/UFRN
2017,205,CAPITAL,341180.0,ES/UFRN
2017,205,CUSTEIO,3054549.66,ES/UFRN
2017,205,DIV.EXERCÍCIOS ANTERIORES,5749.89,ES/UFRN
2017,205,DIÁRIAS,28312.5,ES/UFRN
2017,205,EQUIP. MATERIAL PERMANENTE,219119.79,ES/UFRN
2017,205,LOC. MÃO-DE-OBRA,105995.71,ES/UFRN
2017,205,MATERIAL DE CONSUMO,88559.84,ES/UFRN
2017,205,PASSAGENS,8523.61,ES/UFRN
2017,205,SERV. PESSOA FÍSICA,350.0,ES/UFRN
2017,205,SERV. PESSOA JURÍDICA,274410.39,ES/UFRN
2017,284,AUX. FINANCEIRO ESTUDANTE,221923.0,EMUFRN
2017,284,CAPITAL,69000.0,EMUFRN
2017,284,CUSTEIO,2072841.07,EMUFRN
2017,284,DIV.EXERCÍCIOS ANTERIORES,6143.96,EMUFRN
2017,284,DIÁRIAS,11315.78,EMUFRN
2017,284,EQUIP. MATERIAL PERMANENTE,122140.97,EMUFRN
2017,284,LOC. MÃO-DE-OBRA,129311.38,EMUFRN
2017,284,MATERIAL DE CONSUMO,102758.82,EMUFRN
2017,284,OBRIGAÇÕES CONTRIBUTIVAS,96.0,EMUFRN
2017,284,OBRIGAÇÕES PATRONAIS,5133.44,EMUFRN
2017,284,PASSAGENS,75190.56,EMUFRN
2017,284,SERV. PESSOA FÍSICA,32637.18,EMUFRN
2017,284,SERV. PESSOA JURÍDICA,277777.3,EMUFRN
2017,351,AUX. FINANCEIRO ESTUDANTE,385613.85,EAJ
2017,351,CAPITAL,820000.0,EAJ
2017,351,CUSTEIO,12413593.36,EAJ
2017,351,DIV.EXERCÍCIOS ANTERIORES,34730.97,EAJ
